employee_id,age,gender,education_level,department,years_experience,training_hours,last_performance_rating,avg_monthly_hours,salary_level,promotion_last_5years,work_life_balance,overtime,performance_score,performance_category
1631,49,Female,Bachelor,Sales,0,92,4,163,Medium,0,3,No,88.1,High Performer
1632,52,Male,Bachelor,Finance,7,118,4,203,Low,0,3,No,98.4,High Performer
1633,29,Male,Bachelor,HR,23,85,1,239,Medium,0,2,Yes,95.5,High Performer
1634,47,Male,High School,Sales,21,29,3,253,Low,0,2,Yes,78.3,High Performer
1635,55,Male,Master,Finance,3,74,4,163,High,1,1,No,85.9,High Performer
1636,24,Male,High School,IT,2,94,4,230,Low,1,4,Yes,93.2,High Performer
1637,33,Female,Bachelor,Operations,2,58,5,165,Medium,0,2,No,91.8,High Performer
1638,22,Female,Bachelor,Marketing,21,118,2,204,Low,0,1,Yes,100.0,High Performer
1639,26,Male,High School,HR,12,10,3,259,Low,0,4,No,70.1,High Performer
1640,51,Male,High School,Marketing,7,19,2,143,Medium,1,3,Yes,50.4,Needs Improvement
1641,51,Male,High School,Operations,6,56,3,140,Medium,0,4,Yes,76.6,High Performer
1642,38,Female,Master,Marketing,0,68,4,189,Low,0,1,Yes,60.4,Solid Performer
1643,44,Female,Bachelor,IT,15,105,5,249,Medium,1,3,No,100.0,High Performer
1644,36,Female,PhD,Finance,5,71,2,213,Medium,0,2,No,73.4,High Performer
1645,58,Female,Bachelor,IT,6,112,4,201,Medium,0,4,Yes,100.0,High Performer
1646,42,Other,Bachelor,Marketing,11,95,3,220,Low,0,1,Yes,88.0,High Performer
1647,35,Female,Bachelor,IT,22,27,2,195,Medium,0,3,No,76.7,High Performer
1648,23,Male,Bachelor,Operations,8,55,2,250,Low,0,4,No,62.1,Solid Performer
1649,32,Female,Master,HR,10,41,4,160,Medium,0,3,No,86.2,High Performer
1650,59,Male,Bachelor,IT,9,36,2,148,Low,0,3,Yes,54.9,Needs Improvement
1651,55,Female,Bachelor,Operations,20,101,5,209,Medium,0,1,No,100.0,High Performer
1652,59,Male,Master,HR,0,27,5,268,Low,0,1,No,72.8,High Performer
1653,55,Female,Master,Finance,17,48,4,257,High,0,3,No,100.0,High Performer
1654,39,Female,Master,Marketing,3,58,3,195,Medium,1,3,No,83.5,High Performer
1655,51,Female,Bachelor,Finance,4,102,4,170,Low,0,4,Yes,85.3,High Performer
1656,36,Female,Master,Sales,8,91,5,176,Low,0,3,Yes,100.0,High Performer
1657,48,Male,Bachelor,Operations,16,53,1,230,High,0,3,No,86.3,High Performer
1658,55,Male,Bachelor,HR,2,81,1,253,Medium,1,4,No,65.4,Solid Performer
1659,59,Male,Bachelor,IT,15,63,2,267,Medium,0,1,No,80.1,High Performer
1660,54,Male,Bachelor,Finance,4,104,2,261,High,0,3,No,100.0,High Performer
1661,45,Female,High School,HR,15,43,1,208,High,1,2,No,87.8,High Performer
1662,36,Male,Bachelor,Operations,2,80,5,175,Medium,0,1,Yes,84.8,High Performer
1663,51,Other,Master,Sales,19,45,2,171,Low,1,4,Yes,84.6,High Performer
1664,38,Female,Bachelor,Finance,14,27,4,203,High,1,3,Yes,93.3,High Performer
1665,26,Female,High School,Marketing,2,47,4,187,Low,1,3,Yes,71.4,High Performer
1666,50,Male,High School,HR,19,68,5,220,Medium,0,3,No,100.0,High Performer
1667,25,Female,Master,Marketing,13,18,2,199,Medium,0,3,Yes,68.7,Solid Performer
1668,31,Female,Bachelor,HR,15,82,4,140,Medium,1,1,Yes,100.0,High Performer
1669,38,Female,Bachelor,HR,16,119,2,204,Medium,0,3,Yes,97.1,High Performer
1670,31,Female,Master,Operations,23,81,2,172,Medium,0,3,Yes,100.0,High Performer
1671,38,Female,Master,Operations,19,60,4,177,High,0,4,Yes,100.0,High Performer
1672,41,Male,Bachelor,Operations,22,44,1,164,Low,0,2,No,70.6,High Performer
1673,45,Female,Bachelor,IT,17,91,4,198,Medium,0,2,Yes,100.0,High Performer
1674,26,Male,Master,HR,17,14,5,240,Medium,0,3,No,96.2,High Performer
1675,55,Male,Bachelor,Finance,21,23,3,266,High,0,4,No,88.7,High Performer
1676,27,Male,High School,Marketing,13,101,4,180,Low,0,3,No,100.0,High Performer
1677,23,Male,Master,Operations,17,39,2,196,Low,0,3,Yes,76.1,High Performer
1678,34,Male,Bachelor,Operations,14,13,2,187,Low,0,4,Yes,54.2,Needs Improvement
1679,32,Male,Bachelor,Marketing,14,48,4,211,Low,0,4,Yes,93.0,High Performer
1680,44,Other,Bachelor,Marketing,5,93,3,195,High,0,3,No,86.3,High Performer
1681,37,Female,High School,HR,14,73,4,204,Medium,0,3,No,100.0,High Performer
1682,52,Other,High School,Operations,17,34,3,151,Medium,0,2,No,77.0,High Performer
1683,32,Male,Master,Marketing,3,37,3,208,Medium,0,4,No,65.7,Solid Performer
1684,37,Male,High School,IT,22,85,5,228,Medium,0,3,No,100.0,High Performer
1685,29,Female,Bachelor,IT,7,75,2,164,Low,0,4,No,75.9,High Performer
1686,25,Male,Bachelor,Operations,14,116,2,140,Medium,0,1,Yes,99.1,High Performer
1687,25,Male,High School,Marketing,2,87,3,188,Medium,0,3,No,79.6,High Performer
1688,46,Female,PhD,HR,14,31,2,199,Low,0,3,No,67.1,Solid Performer
1689,24,Male,Bachelor,HR,12,40,1,141,Medium,1,3,Yes,59.6,Solid Performer
1690,53,Female,Bachelor,HR,8,32,3,212,Medium,0,2,Yes,55.1,Solid Performer
1691,24,Female,Bachelor,Sales,1,57,2,249,Low,1,3,No,60.4,Solid Performer
1692,48,Male,Bachelor,Operations,23,29,1,200,Low,0,4,Yes,65.5,Solid Performer
1693,50,Male,High School,HR,7,47,5,156,Medium,0,3,Yes,72.6,High Performer
1694,53,Female,Master,IT,19,64,2,188,Low,0,2,No,82.8,High Performer
1695,40,Male,PhD,Marketing,16,77,1,215,High,0,3,Yes,82.8,High Performer
1696,42,Male,Bachelor,Finance,12,88,4,182,Low,0,2,No,100.0,High Performer
1697,26,Other,Bachelor,Finance,0,97,4,196,Medium,0,2,No,80.0,High Performer
1698,39,Male,Master,HR,1,98,1,189,High,0,3,No,75.5,High Performer
1699,49,Female,Master,Finance,14,10,3,176,High,0,4,Yes,78.8,High Performer
1700,43,Other,Bachelor,Finance,11,16,3,185,High,0,3,No,81.3,High Performer
1701,42,Male,Bachelor,Sales,13,66,2,154,Low,0,3,No,74.6,High Performer
1702,27,Male,Bachelor,IT,24,104,4,219,Medium,1,2,Yes,100.0,High Performer
1703,22,Male,Master,IT,1,21,3,163,Medium,0,3,Yes,52.7,Needs Improvement
1704,26,Male,Master,Sales,17,115,3,264,Low,0,1,No,100.0,High Performer
1705,33,Male,High School,Sales,21,14,4,257,Low,0,4,Yes,100.0,High Performer
1706,47,Female,Bachelor,Finance,6,117,5,219,High,0,4,Yes,100.0,High Performer
1707,55,Male,Master,Operations,22,59,3,233,Medium,0,3,Yes,100.0,High Performer
1708,35,Female,Master,Marketing,24,51,1,204,Medium,0,3,Yes,82.0,High Performer
1709,47,Other,PhD,Marketing,5,111,2,227,High,0,4,Yes,99.7,High Performer
1710,48,Female,Master,Finance,13,21,3,227,Medium,1,3,No,95.3,High Performer
1711,30,Female,Bachelor,Marketing,7,112,3,265,Medium,0,2,No,100.0,High Performer
1712,47,Male,Bachelor,Sales,21,27,5,228,Medium,1,2,Yes,95.1,High Performer
1713,43,Female,Bachelor,IT,1,75,1,200,Low,1,3,No,54.5,Needs Improvement
1714,51,Female,High School,Marketing,16,83,2,154,Medium,1,4,No,100.0,High Performer
1715,38,Male,Bachelor,Finance,4,88,3,233,High,0,2,No,81.1,High Performer
1716,47,Male,Master,Operations,13,103,2,190,High,0,2,No,94.0,High Performer
1717,57,Female,High School,Finance,24,117,4,166,High,0,3,No,100.0,High Performer
1718,22,Male,Master,HR,23,26,3,213,Medium,0,4,No,95.6,High Performer
1719,29,Male,Bachelor,Finance,19,77,3,200,High,0,2,No,100.0,High Performer
1720,56,Male,PhD,Sales,20,80,4,170,Low,0,2,No,94.1,High Performer
1721,36,Male,High School,IT,20,71,5,151,Low,0,3,Yes,98.5,High Performer
1722,43,Female,Bachelor,IT,21,50,3,185,Medium,0,3,Yes,84.6,High Performer
1723,35,Female,Bachelor,Marketing,2,104,2,171,Medium,0,1,No,63.5,Solid Performer
1724,47,Female,Bachelor,Sales,4,112,1,200,Low,0,1,No,66.2,Solid Performer
1725,49,Male,Master,HR,15,43,2,185,Medium,0,3,No,78.4,High Performer
1726,44,Male,Master,Sales,17,79,5,224,Low,0,3,No,100.0,High Performer
1727,35,Female,High School,Finance,16,111,1,219,Medium,0,4,Yes,99.0,High Performer
1728,45,Male,Bachelor,Sales,10,54,2,143,Medium,0,3,No,67.8,Solid Performer
1729,23,Male,Bachelor,Sales,16,67,2,191,Medium,0,1,Yes,78.9,High Performer
1730,47,Female,Bachelor,HR,15,60,4,251,Low,0,3,Yes,98.3,High Performer
1731,35,Male,Master,Finance,22,43,5,175,Medium,0,3,No,100.0,High Performer
1732,28,Female,Master,Operations,1,53,4,193,Medium,0,1,Yes,62.1,Solid Performer
1733,24,Male,Bachelor,Operations,3,24,1,258,Medium,0,4,No,45.4,Needs Improvement
1734,44,Male,Master,IT,20,87,4,266,Medium,0,4,No,100.0,High Performer
1735,39,Male,Bachelor,Marketing,6,79,5,156,Medium,0,2,Yes,93.3,High Performer
1736,59,Other,Master,Sales,1,59,3,214,High,0,2,No,71.4,High Performer
1737,56,Female,Bachelor,IT,5,110,3,244,Low,0,1,No,95.0,High Performer
1738,36,Female,Master,HR,16,41,1,256,Medium,0,2,Yes,63.5,Solid Performer
1739,46,Female,Master,Operations,6,76,3,182,Medium,0,3,Yes,82.0,High Performer
1740,58,Male,Bachelor,Sales,24,12,4,251,Medium,0,3,No,100.0,High Performer
1741,49,Female,Master,HR,4,95,1,254,Low,0,4,No,71.4,High Performer
1742,31,Male,High School,Marketing,4,95,5,166,Low,0,1,Yes,82.1,High Performer
1743,38,Female,Bachelor,HR,19,83,1,176,Low,0,3,Yes,84.1,High Performer
1744,43,Male,Bachelor,Sales,15,60,1,185,High,0,4,No,86.7,High Performer
1745,47,Female,PhD,Marketing,18,76,2,252,Medium,0,3,No,98.1,High Performer
1746,46,Male,Master,HR,8,85,2,174,Medium,0,1,Yes,72.6,High Performer
1747,38,Male,Master,Marketing,4,102,1,219,High,0,2,No,76.8,High Performer
1748,34,Female,Master,Sales,7,57,3,219,Low,0,2,No,61.6,Solid Performer
1749,41,Male,Bachelor,Sales,8,26,2,260,High,0,4,No,72.4,High Performer
1750,46,Male,Master,Marketing,4,16,5,261,Medium,0,4,Yes,74.1,High Performer
1751,25,Male,Bachelor,Finance,9,22,4,220,Medium,0,4,No,90.8,High Performer
1752,31,Male,Bachelor,IT,24,75,2,258,High,0,4,Yes,100.0,High Performer
1753,24,Female,High School,HR,1,13,1,197,High,0,2,No,40.6,Needs Improvement
1754,39,Female,Master,HR,8,19,3,202,High,0,4,No,76.6,High Performer
1755,57,Female,Master,Finance,10,112,4,239,Low,1,4,No,100.0,High Performer
1756,43,Female,Bachelor,Finance,3,97,2,205,High,0,2,No,76.6,High Performer
1757,55,Male,High School,Finance,21,26,3,224,High,0,2,No,90.6,High Performer
1758,29,Female,Master,Operations,21,61,3,262,Medium,0,3,No,100.0,High Performer
1759,40,Male,High School,Operations,21,15,3,141,Low,0,2,Yes,68.0,Solid Performer
1760,58,Male,Master,Marketing,1,92,1,245,Low,0,1,No,53.8,Needs Improvement
1761,27,Female,PhD,Operations,22,78,5,247,High,1,4,Yes,100.0,High Performer
1762,47,Male,Bachelor,Sales,5,105,3,211,Medium,0,4,Yes,90.9,High Performer
1763,55,Female,Bachelor,Marketing,13,83,4,265,Medium,0,2,No,100.0,High Performer
1764,27,Male,Master,HR,0,18,2,196,Low,0,3,No,42.5,Needs Improvement
1765,58,Female,Master,IT,17,100,4,220,Low,0,4,No,100.0,High Performer
1766,54,Female,Bachelor,Sales,6,86,1,158,Medium,1,3,No,76.1,High Performer
1767,43,Female,PhD,HR,0,92,1,146,Medium,0,2,Yes,48.3,Needs Improvement
1768,42,Female,High School,HR,0,30,4,193,High,0,3,No,67.9,Solid Performer
1769,27,Female,Bachelor,Marketing,0,33,5,243,Medium,0,4,Yes,75.9,High Performer
1770,27,Male,Master,Finance,23,111,1,225,Medium,0,4,No,100.0,High Performer
1771,25,Female,Master,Finance,3,13,1,221,Low,0,2,No,25.3,Needs Improvement
1772,51,Male,High School,Sales,3,33,4,200,Low,0,2,Yes,50.4,Needs Improvement
1773,32,Female,Master,Finance,17,68,1,226,Medium,0,4,Yes,84.0,High Performer
1774,51,Female,Bachelor,HR,10,108,5,141,Medium,0,1,No,100.0,High Performer
1775,52,Female,Bachelor,Finance,0,12,5,170,Low,0,3,Yes,57.1,Solid Performer
1776,45,Male,High School,Operations,9,77,5,172,High,0,1,Yes,99.8,High Performer
1777,30,Male,Master,Finance,8,110,2,219,Medium,0,2,Yes,82.7,High Performer
1778,24,Female,High School,HR,22,49,5,150,Low,0,3,Yes,100.0,High Performer
1779,52,Male,Bachelor,Marketing,3,57,5,267,Low,0,2,No,83.4,High Performer
1780,58,Male,Bachelor,Sales,5,63,2,267,Low,0,4,No,66.9,Solid Performer
1781,57,Male,Master,IT,15,44,3,170,High,0,1,Yes,82.2,High Performer
1782,45,Female,Bachelor,Finance,1,104,1,265,Low,0,4,No,72.4,High Performer
1783,52,Female,Master,HR,22,65,5,186,Medium,0,4,Yes,100.0,High Performer
1784,27,Male,Bachelor,IT,17,117,1,246,Medium,0,2,No,100.0,High Performer
1785,23,Male,Bachelor,IT,9,98,4,158,Low,0,3,No,95.1,High Performer
1786,41,Male,Bachelor,Operations,23,49,1,220,Low,0,2,No,76.2,High Performer
1787,49,Female,Master,IT,23,86,2,262,Low,1,4,No,100.0,High Performer
1788,32,Female,Master,Marketing,16,77,1,246,Medium,0,3,No,89.4,High Performer
1789,25,Male,High School,HR,12,55,1,188,Low,0,2,No,60.4,Solid Performer
1790,36,Male,Bachelor,HR,23,87,1,212,Low,0,3,No,83.4,High Performer
1791,27,Male,High School,Finance,17,22,3,189,High,0,3,No,81.7,High Performer
1792,51,Female,Bachelor,Finance,21,36,3,220,Low,0,4,No,87.2,High Performer
1793,59,Female,Bachelor,Finance,12,15,4,234,Medium,0,1,No,73.3,High Performer
1794,23,Male,Bachelor,Marketing,16,26,2,151,Medium,0,3,No,74.7,High Performer
1795,36,Male,Bachelor,IT,4,45,1,162,Medium,0,2,Yes,49.0,Needs Improvement
1796,32,Male,Bachelor,IT,10,113,1,193,Medium,0,4,No,98.0,High Performer
1797,29,Other,Bachelor,Operations,6,108,1,257,Low,0,1,Yes,71.9,High Performer
1798,47,Male,Master,Marketing,9,90,1,198,Medium,0,3,Yes,66.1,Solid Performer
1799,26,Female,Bachelor,Finance,16,114,3,142,Medium,0,2,Yes,100.0,High Performer
1800,27,Female,High School,Sales,14,11,4,197,Medium,0,3,No,89.6,High Performer
1801,47,Male,Master,Operations,17,86,5,196,Low,0,4,No,100.0,High Performer
1802,25,Male,Bachelor,Sales,22,61,2,229,High,1,4,No,100.0,High Performer
1803,40,Male,Bachelor,IT,21,75,1,194,Low,1,4,No,93.0,High Performer
1804,41,Female,Bachelor,Operations,18,61,4,184,Medium,0,3,No,100.0,High Performer
1805,54,Female,Bachelor,Operations,1,101,5,140,Medium,0,4,No,92.1,High Performer
1806,41,Female,High School,HR,3,52,4,160,Low,0,3,No,60.5,Solid Performer
1807,33,Female,Bachelor,IT,2,99,3,160,Medium,0,4,No,87.1,High Performer
1808,22,Male,Master,IT,6,31,5,191,Medium,1,3,Yes,78.8,High Performer
1809,47,Other,Bachelor,Marketing,23,116,4,221,High,0,3,No,100.0,High Performer
1810,35,Female,Bachelor,Operations,17,64,3,206,High,0,2,No,100.0,High Performer
1811,59,Male,Bachelor,IT,9,76,4,252,Medium,0,3,No,98.5,High Performer
1812,58,Other,High School,Operations,6,108,4,183,Medium,0,1,No,91.7,High Performer
1813,32,Female,Bachelor,Marketing,7,69,5,149,Low,0,4,No,87.0,High Performer
1814,57,Female,Master,Marketing,5,67,3,203,Medium,0,3,No,79.1,High Performer
1815,34,Female,High School,HR,21,21,1,208,Low,0,4,No,73.7,High Performer
1816,24,Female,Bachelor,Operations,0,97,2,207,Medium,0,1,No,69.1,Solid Performer
1817,54,Female,Bachelor,IT,3,78,5,167,Medium,0,2,Yes,76.6,High Performer
1818,27,Male,Bachelor,IT,13,93,3,255,Medium,0,4,No,100.0,High Performer
1819,31,Male,PhD,Operations,16,112,4,190,Medium,0,2,No,100.0,High Performer
1820,26,Female,High School,Operations,19,48,3,143,High,0,3,No,94.0,High Performer
1821,44,Male,Bachelor,Operations,17,22,2,218,Medium,1,4,No,88.5,High Performer
1822,31,Male,High School,Finance,10,50,2,156,High,0,3,Yes,66.6,Solid Performer
1823,23,Male,PhD,IT,20,66,1,247,Medium,0,2,Yes,89.0,High Performer
1824,34,Male,High School,Marketing,13,62,1,213,Medium,0,4,No,78.4,High Performer
1825,23,Female,Bachelor,IT,8,118,2,162,Medium,0,1,No,82.5,High Performer
1826,41,Female,Master,Finance,14,21,5,157,Low,0,4,Yes,81.3,High Performer
1827,22,Male,Master,Operations,11,22,5,268,High,0,1,Yes,90.7,High Performer
1828,58,Male,Bachelor,HR,9,83,4,174,Medium,1,3,No,100.0,High Performer
1829,30,Male,Bachelor,Operations,18,106,1,203,High,0,1,Yes,96.1,High Performer
1830,38,Female,Bachelor,Operations,23,66,4,198,Medium,1,3,Yes,100.0,High Performer
1831,30,Female,Bachelor,Finance,18,49,1,140,High,1,1,Yes,71.6,High Performer
1832,32,Male,Bachelor,IT,5,89,2,206,Medium,1,4,No,87.2,High Performer
1833,36,Female,Bachelor,Operations,19,54,5,176,Medium,0,3,No,100.0,High Performer
1834,45,Female,Bachelor,IT,23,44,5,168,Low,0,1,Yes,100.0,High Performer
1835,59,Female,Bachelor,Sales,5,12,2,228,Medium,0,3,No,50.5,Needs Improvement
1836,56,Female,Bachelor,Marketing,7,14,4,239,Medium,0,3,Yes,68.3,Solid Performer
1837,51,Male,PhD,IT,0,99,4,261,Low,0,2,Yes,92.3,High Performer
1838,52,Female,Bachelor,HR,21,20,3,229,High,0,1,Yes,90.6,High Performer
1839,26,Male,High School,Marketing,16,80,1,153,Medium,0,3,Yes,73.1,High Performer
1840,35,Female,High School,HR,16,65,4,224,High,1,1,Yes,100.0,High Performer
1841,32,Female,PhD,Operations,23,19,2,160,High,0,1,Yes,79.2,High Performer
1842,30,Female,Bachelor,Marketing,14,115,4,165,Medium,0,2,No,100.0,High Performer
1843,55,Female,High School,IT,6,43,5,180,High,0,3,No,89.5,High Performer
1844,33,Male,Bachelor,Marketing,18,76,1,261,Medium,0,3,No,84.7,High Performer
1845,56,Female,Bachelor,Operations,21,81,3,177,High,0,1,No,93.1,High Performer
1846,56,Other,Bachelor,Finance,24,40,1,227,Medium,1,4,Yes,88.4,High Performer
1847,22,Female,Bachelor,HR,22,84,5,150,Medium,0,4,No,100.0,High Performer
1848,43,Male,High School,Operations,2,118,5,168,Medium,0,2,Yes,91.3,High Performer
1849,50,Male,PhD,Finance,21,80,5,199,Medium,0,1,No,100.0,High Performer
1850,29,Male,Bachelor,Marketing,10,118,5,200,Medium,0,4,Yes,100.0,High Performer
1851,32,Female,Bachelor,Marketing,19,75,2,161,Medium,0,3,No,93.9,High Performer
1852,58,Female,Master,Operations,18,79,3,217,Medium,0,2,No,100.0,High Performer
1853,35,Male,Bachelor,IT,8,50,5,252,High,0,3,Yes,99.1,High Performer
1854,51,Female,Bachelor,Marketing,9,72,5,262,Medium,0,4,No,98.4,High Performer
1855,56,Female,Bachelor,IT,1,41,4,183,Medium,0,2,Yes,73.9,High Performer
1856,42,Female,Bachelor,IT,0,29,3,236,Medium,0,4,No,71.1,High Performer
1857,58,Female,Master,IT,15,66,1,216,Medium,1,3,No,80.1,High Performer
1858,26,Female,Master,Sales,17,107,3,194,High,0,3,Yes,100.0,High Performer
1859,40,Female,High School,Finance,22,59,3,190,Medium,0,4,Yes,100.0,High Performer
1860,35,Male,High School,Finance,16,89,3,241,Low,0,1,Yes,87.9,High Performer
1861,47,Female,Master,Marketing,5,34,5,168,Medium,1,3,No,81.5,High Performer
1862,25,Female,Master,Marketing,13,21,5,208,Medium,1,3,Yes,88.1,High Performer
1863,46,Female,Master,IT,22,80,2,219,High,0,3,No,100.0,High Performer
1864,46,Female,Bachelor,Sales,24,48,1,170,Medium,0,2,No,89.7,High Performer
1865,39,Female,Bachelor,IT,14,26,4,251,High,0,2,Yes,84.9,High Performer
1866,29,Male,Master,Sales,13,54,3,185,Medium,0,1,No,78.8,High Performer
1867,35,Male,Bachelor,IT,23,20,1,236,High,0,2,No,83.8,High Performer
1868,53,Male,Bachelor,HR,21,79,1,191,Low,0,2,Yes,84.7,High Performer
1869,59,Male,High School,HR,2,32,2,213,High,0,3,No,53.8,Needs Improvement
1870,54,Female,Bachelor,Operations,23,100,4,180,High,1,1,No,100.0,High Performer
1871,44,Other,Bachelor,IT,22,119,3,216,High,0,3,No,100.0,High Performer
1872,36,Male,Bachelor,Marketing,18,79,4,253,Low,0,2,Yes,100.0,High Performer
1873,54,Male,PhD,Finance,24,47,2,191,Low,0,1,Yes,78.1,High Performer
1874,46,Female,Bachelor,Operations,11,11,5,226,Medium,0,2,No,86.8,High Performer
1875,38,Male,Master,Marketing,1,95,1,248,Low,0,2,No,59.3,Solid Performer
1876,54,Female,High School,HR,2,93,3,208,Low,0,3,No,78.3,High Performer
1877,23,Female,Bachelor,IT,17,98,5,259,Low,0,2,Yes,100.0,High Performer
1878,35,Female,PhD,Operations,0,88,2,206,Medium,0,4,No,74.9,High Performer
1879,27,Male,High School,IT,19,102,4,200,Medium,0,4,No,100.0,High Performer
1880,27,Male,High School,HR,20,81,1,210,Low,0,3,Yes,75.0,High Performer
1881,24,Female,Bachelor,Operations,5,46,3,169,Low,0,4,Yes,69.3,Solid Performer
1882,28,Female,High School,HR,4,58,5,235,Medium,0,1,No,83.7,High Performer
1883,29,Male,Master,Sales,0,61,5,195,Medium,0,3,No,71.2,High Performer
1884,36,Female,Master,HR,18,42,1,192,Low,0,3,No,65.3,Solid Performer
1885,50,Male,Bachelor,IT,0,31,4,146,Medium,0,2,No,59.2,Solid Performer
1886,54,Female,Bachelor,Finance,20,14,2,236,High,0,1,No,76.9,High Performer
1887,51,Male,Bachelor,HR,20,112,4,252,High,0,2,Yes,100.0,High Performer
1888,48,Female,Master,Marketing,15,27,4,264,High,0,3,No,77.1,High Performer
1889,57,Male,High School,Finance,11,47,4,260,High,1,3,No,98.0,High Performer
1890,50,Male,Bachelor,Sales,21,46,1,177,Medium,0,2,No,82.9,High Performer
1891,59,Male,Bachelor,Operations,7,103,1,261,Medium,0,3,Yes,85.5,High Performer
1892,54,Male,Bachelor,Operations,15,104,2,165,Medium,0,3,No,94.3,High Performer
1893,58,Female,Bachelor,Finance,0,73,4,268,Medium,0,4,No,96.3,High Performer
1894,48,Other,Master,Operations,3,19,1,143,Medium,0,1,Yes,21.2,Needs Improvement
1895,54,Male,High School,HR,9,88,2,178,Medium,0,4,Yes,77.6,High Performer
1896,25,Male,High School,Finance,10,51,2,193,Medium,0,3,No,77.4,High Performer
1897,43,Female,Master,IT,16,57,4,172,Low,0,3,Yes,93.2,High Performer
1898,23,Female,Master,HR,24,53,3,159,Medium,1,3,No,100.0,High Performer
1899,31,Female,High School,HR,22,91,4,155,Low,0,3,No,100.0,High Performer
1900,26,Male,Bachelor,HR,6,96,3,266,Low,0,2,Yes,74.8,High Performer
1901,31,Male,Bachelor,IT,11,106,2,226,Low,0,3,No,86.0,High Performer
1902,54,Female,Bachelor,Sales,20,25,1,221,Medium,1,4,No,75.4,High Performer
1903,59,Male,Bachelor,Marketing,6,63,5,201,Low,0,3,No,88.9,High Performer
1904,34,Female,High School,Operations,11,111,2,170,High,0,1,No,92.4,High Performer
1905,52,Male,Bachelor,Finance,14,44,1,181,Medium,1,1,No,61.0,Solid Performer
1906,57,Female,Master,Sales,1,107,2,151,Medium,0,4,Yes,72.6,High Performer
1907,45,Male,Bachelor,Finance,13,37,4,204,Medium,0,1,Yes,63.4,Solid Performer
1908,36,Female,Bachelor,Operations,12,11,3,212,Medium,0,1,Yes,62.0,Solid Performer
1909,50,Female,High School,IT,3,103,2,254,Medium,0,2,Yes,79.5,High Performer
1910,29,Female,PhD,HR,13,22,1,245,Medium,1,4,No,65.2,Solid Performer
1911,26,Male,Master,HR,13,50,4,155,Medium,0,2,No,82.7,High Performer
1912,50,Female,Master,IT,15,89,5,217,High,1,3,No,100.0,High Performer
1913,25,Female,Master,Sales,6,68,4,264,High,1,3,Yes,97.2,High Performer
1914,33,Female,Master,Sales,18,78,3,269,Medium,0,1,No,100.0,High Performer
1915,23,Female,Bachelor,Finance,1,101,4,251,Low,0,4,No,87.2,High Performer
1916,48,Female,Bachelor,IT,9,62,5,266,Medium,0,3,Yes,93.3,High Performer
1917,52,Female,Bachelor,Sales,17,112,1,160,Medium,0,3,No,94.7,High Performer
1918,57,Male,Master,IT,16,54,2,228,Medium,0,4,No,82.0,High Performer
1919,57,Female,Master,Operations,4,29,3,186,High,0,4,No,69.0,Solid Performer
1920,47,Female,Bachelor,HR,11,33,5,224,Medium,0,3,Yes,82.1,High Performer
1921,48,Male,High School,HR,5,70,3,267,High,0,2,No,86.6,High Performer
1922,26,Male,Bachelor,HR,21,100,4,211,Low,0,4,Yes,100.0,High Performer
1923,41,Male,Master,IT,8,103,3,181,Low,1,3,Yes,91.8,High Performer
1924,32,Female,Bachelor,IT,19,67,5,148,Low,0,4,No,100.0,High Performer
1925,31,Female,Bachelor,Finance,0,118,2,164,High,1,4,No,93.9,High Performer
1926,59,Female,Bachelor,HR,21,36,2,141,High,0,1,No,82.2,High Performer
1927,27,Female,Bachelor,Finance,14,35,3,158,Medium,0,4,No,74.5,High Performer
1928,29,Male,Master,HR,20,16,1,159,Medium,0,2,No,71.7,High Performer
1929,44,Male,Bachelor,Finance,5,51,3,209,Medium,0,3,Yes,74.9,High Performer
1930,47,Male,Master,Finance,18,56,4,156,High,0,1,No,98.3,High Performer
1931,33,Male,Bachelor,Operations,17,62,2,263,High,0,4,Yes,92.9,High Performer
1932,47,Male,Bachelor,Finance,5,68,2,228,Medium,0,3,Yes,63.7,Solid Performer
1933,34,Male,Bachelor,IT,12,47,2,233,Medium,0,3,No,86.1,High Performer
1934,39,Female,Master,Finance,0,78,1,223,Low,0,4,No,62.3,Solid Performer
1935,46,Female,Bachelor,HR,22,96,1,226,Medium,0,3,No,97.4,High Performer
1936,54,Other,Bachelor,Finance,22,101,5,190,Medium,0,3,Yes,100.0,High Performer
1937,33,Female,Bachelor,Sales,12,107,3,221,Low,0,4,Yes,100.0,High Performer
1938,57,Female,Master,Marketing,6,62,3,147,High,1,3,Yes,81.0,High Performer
1939,25,Male,High School,HR,14,24,4,260,Medium,1,4,Yes,89.9,High Performer
1940,26,Female,Master,Sales,11,105,2,143,High,1,4,Yes,94.0,High Performer
1941,58,Female,Bachelor,HR,0,35,1,225,Low,0,2,No,40.9,Needs Improvement
1942,29,Male,Bachelor,IT,14,57,4,267,Medium,0,3,No,97.4,High Performer
1943,49,Male,High School,Marketing,3,104,4,249,Medium,0,2,Yes,88.1,High Performer
1944,52,Female,Bachelor,Marketing,12,28,1,238,Low,0,3,No,57.3,Solid Performer
1945,30,Male,Bachelor,IT,22,18,3,176,Medium,0,2,Yes,75.3,High Performer
1946,50,Female,High School,Marketing,24,73,2,210,Low,0,4,No,100.0,High Performer
1947,35,Female,Bachelor,IT,4,102,3,172,Low,0,1,Yes,77.5,High Performer
